ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
43,,,163,NIRMAL KISKU,10,699.0,0.0,15.0,714.0,43_Form20.pdf
43,,,163,BABURAM BISWANATH,7,699.0,0.0,15.0,714.0,43_Form20.pdf
43,,,163,MARDI,1,699.0,0.0,15.0,714.0,43_Form20.pdf
43,,,164,JOYEL MURMU,124,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,THAKUR TUDU,264,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,PRODIP BASKEY,190,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,KISKU,2,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,NIRMAL KISKU,9,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,BABURAM BISWANATH,4,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,164,MARDI,7,510.0,0.0,5.0,515.0,43_Form20.pdf
43,,,168,JOYEL MURMU,267,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,THAKUR TUDU,162,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,PRODIP BASKEY,5,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,KISKU,24,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,NIRMAL KISKU,8,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,BABURAM BISWANATH,4,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,168,MARDI,1,481.0,0.0,9.0,490.0,43_Form20.pdf
43,,,170,JOYEL MURMU,127,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,THAKUR TUDU,180,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,PRODIP BASKEY,220,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,KISKU,2,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,NIRMAL KISKU,9,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,BABURAM BISWANATH,4,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,170,MARDI,2,515.0,0.0,4.0,519.0,43_Form20.pdf
43,,,172,JOYEL MURMU,128,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,THAKUR TUDU,128,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,PRODIP BASKEY,180,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,KISKU,12,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,NIRMAL KISKU,77,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,BABURAM BISWANATH,93,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,172,MARDI,4,844.0,0.0,1.0,845.0,43_Form20.pdf
43,,,173,JOYEL MURMU,129,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,THAKUR TUDU,169,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,PRODIP BASKEY,315,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,KISKU,5,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,NIRMAL KISKU,12,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,BABURAM BISWANATH,77,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,173,MARDI,1,423.0,0.0,4.0,427.0,43_Form20.pdf
43,,,175,JOYEL MURMU,130,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,THAKUR TUDU,250,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,PRODIP BASKEY,161,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,KISKU,18,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,NIRMAL KISKU,18,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,BABURAM BISWANATH,21,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,175,MARDI,2,420.0,0.0,5.0,425.0,43_Form20.pdf
43,,,176,JOYEL MURMU,131,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,THAKUR TUDU,241,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,PRODIP BASKEY,72,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,KISKU,17,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,NIRMAL KISKU,22,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,BABURAM BISWANATH,59,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,176,MARDI,1,427.0,0.0,0.0,427.0,43_Form20.pdf
43,,,177,JOYEL MURMU,132,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,THAKUR TUDU,185,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,PRODIP BASKEY,106,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,KISKU,15,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,NIRMAL KISKU,35,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,BABURAM BISWANATH,35,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,177,MARDI,7,717.0,0.0,13.0,730.0,43_Form20.pdf
43,,,179,JOYEL MURMU,133,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,THAKUR TUDU,238,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,PRODIP BASKEY,69,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,KISKU,6,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,NIRMAL KISKU,3,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,BABURAM BISWANATH,19,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,179,MARDI,1,490.0,0.0,12.0,502.0,43_Form20.pdf
43,,,180,JOYEL MURMU,134,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,THAKUR TUDU,387,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,PRODIP BASKEY,79,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,KISKU,31,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,NIRMAL KISKU,1,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,BABURAM BISWANATH,238,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,180,MARDI,3,557.0,0.0,8.0,565.0,43_Form20.pdf
43,,,181,JOYEL MURMU,135,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,THAKUR TUDU,234,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,PRODIP BASKEY,332,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,KISKU,11,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,NIRMAL KISKU,10,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,BABURAM BISWANATH,0,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,181,MARDI,4,650.0,0.0,1.0,651.0,43_Form20.pdf
43,,,182,JOYEL MURMU,136,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,THAKUR TUDU,409,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,PRODIP BASKEY,205,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,KISKU,24,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,NIRMAL KISKU,6,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,BABURAM BISWANATH,0,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,182,MARDI,2,709.0,0.0,7.0,716.0,43_Form20.pdf
43,,,183,JOYEL MURMU,137,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,THAKUR TUDU,291,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,PRODIP BASKEY,180,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,KISKU,5,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,NIRMAL KISKU,5,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,BABURAM BISWANATH,0,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,183,MARDI,1,700.0,0.0,9.0,709.0,43_Form20.pdf
43,,,185,JOYEL MURMU,138,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,THAKUR TUDU,298,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,PRODIP BASKEY,250,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,KISKU,4,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,NIRMAL KISKU,4,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,BABURAM BISWANATH,1,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,185,MARDI,3,529.0,0.0,3.0,532.0,43_Form20.pdf
43,,,186,JOYEL MURMU,139,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,THAKUR TUDU,209,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,PRODIP BASKEY,271,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,KISKU,11,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,NIRMAL KISKU,21,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,BABURAM BISWANATH,2,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,186,MARDI,6,496.0,0.0,6.0,502.0,43_Form20.pdf
43,,,187,JOYEL MURMU,140,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,THAKUR TUDU,85,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,PRODIP BASKEY,177,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,KISKU,12,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,NIRMAL KISKU,16,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,BABURAM BISWANATH,4,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,187,MARDI,5,618.0,0.0,18.0,636.0,43_Form20.pdf
43,,,189,JOYEL MURMU,141,,,,,43_Form20.pdf
43,,,189,THAKUR TUDU,204,,,,,43_Form20.pdf
43,,,189,PRODIP BASKEY,438,,,,,43_Form20.pdf
43,,,189,KISKU,5,,,,,43_Form20.pdf
43,,,189,NIRMAL KISKU,2,,,,,43_Form20.pdf
43,,,189,BABURAM BISWANATH,3,,,,,43_Form20.pdf
43,,,189,MARDI,2,,,,,43_Form20.pdf
43,,,141(A),JOYEL MURMU,90,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),THAKUR TUDU,167,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),PRODIP BASKEY,22,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),KISKU,1,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),NIRMAL KISKU,3,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),BABURAM BISWANATH,1,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),MARDI,0,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,141(A),NUMAL PROVATH KISKU,1,456.0,0.0,3.0,459.0,43_Form20.pdf
43,,,142,JOYEL MURMU,176,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,THAKUR TUDU,165,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,PRODIP BASKEY,38,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,KISKU,8,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,NIRMAL KISKU,2,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,BABURAM BISWANATH,7,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,MARDI,3,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,142,NUMAL PROVATH KISKU,1,509.0,0.0,1.0,510.0,43_Form20.pdf
43,,,143,JOYEL MURMU,249,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,THAKUR TUDU,183,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,PRODIP BASKEY,19,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,KISKU,2,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,NIRMAL KISKU,9,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,BABURAM BISWANATH,5,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,MARDI,1,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143,NUMAL PROVATH KISKU,0,450.0,0.0,0.0,450.0,43_Form20.pdf
43,,,143(A),JOYEL MURMU,275,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),THAKUR TUDU,133,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),PRODIP BASKEY,26,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),KISKU,0,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),NIRMAL KISKU,2,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),BABURAM BISWANATH,13,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),MARDI,0,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,143(A),NUMAL PROVATH KISKU,0,674.0,0.0,0.0,674.0,43_Form20.pdf
43,,,144,JOYEL MURMU,196,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,THAKUR TUDU,10,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,PRODIP BASKEY,29,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,KISKU,1,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,NIRMAL KISKU,0,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,BABURAM BISWANATH,29,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,MARDI,1,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,144,NUMAL PROVATH KISKU,0,537.0,0.0,6.0,543.0,43_Form20.pdf
43,,,145,JOYEL MURMU,287,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,THAKUR TUDU,1,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,PRODIP BASKEY,79,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,KISKU,3,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,NIRMAL KISKU,1,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,BABURAM BISWANATH,3,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,MARDI,0,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,145,NUMAL PROVATH KISKU,1,383.0,0.0,1.0,384.0,43_Form20.pdf
43,,,146,JOYEL MURMU,202,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,THAKUR TUDU,2,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,PRODIP BASKEY,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,KISKU,2,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,NIRMAL KISKU,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,BABURAM BISWANATH,1,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,MARDI,1,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,146,NUMAL PROVATH KISKU,1,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,147,JOYEL MURMU,256,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,THAKUR TUDU,3,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,PRODIP BASKEY,0,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,KISKU,2,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,NIRMAL KISKU,0,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,BABURAM BISWANATH,0,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,MARDI,2,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,147,NUMAL PROVATH KISKU,0,543.0,0.0,11.0,554.0,43_Form20.pdf
43,,,148,JOYEL MURMU,453,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,THAKUR TUDU,17,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,PRODIP BASKEY,8,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,KISKU,8,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,NIRMAL KISKU,5,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,BABURAM BISWANATH,8,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,MARDI,2,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,148,NUMAL PROVATH KISKU,2,822.0,0.0,5.0,827.0,43_Form20.pdf
43,,,149,JOYEL MURMU,110,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,THAKUR TUDU,6,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,PRODIP BASKEY,35,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,KISKU,5,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,NIRMAL KISKU,3,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,BABURAM BISWANATH,35,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,MARDI,0,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149,NUMAL PROVATH KISKU,0,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,149(A),JOYEL MURMU,172,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),THAKUR TUDU,24,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),PRODIP BASKEY,5,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),KISKU,5,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),NIRMAL KISKU,3,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),BABURAM BISWANATH,5,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),MARDI,0,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,149(A),NUMAL PROVATH KISKU,0,593.0,0.0,10.0,603.0,43_Form20.pdf
43,,,150,JOYEL MURMU,328,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,THAKUR TUDU,22,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,PRODIP BASKEY,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,KISKU,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,NIRMAL KISKU,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,BABURAM BISWANATH,3,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,MARDI,0,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,150,NUMAL PROVATH KISKU,0,811.0,0.0,0.0,811.0,43_Form20.pdf
43,,,151,JOYEL MURMU,412,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,THAKUR TUDU,23,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,PRODIP BASKEY,4,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,KISKU,3,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,NIRMAL KISKU,3,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,BABURAM BISWANATH,3,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,MARDI,0,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,151,NUMAL PROVATH KISKU,0,595.0,0.0,11.0,606.0,43_Form20.pdf
43,,,152,JOYEL MURMU,393,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,THAKUR TUDU,18,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,PRODIP BASKEY,1,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,KISKU,3,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,NIRMAL KISKU,3,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,BABURAM BISWANATH,1,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,MARDI,0,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152,NUMAL PROVATH KISKU,0,548.0,0.0,5.0,553.0,43_Form20.pdf
43,,,152(A),JOYEL MURMU,272,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),THAKUR TUDU,65,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),PRODIP BASKEY,4,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),KISKU,3,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),NIRMAL KISKU,3,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),BABURAM BISWANATH,4,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),MARDI,0,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,152(A),NUMAL PROVATH KISKU,0,456.0,0.0,6.0,462.0,43_Form20.pdf
43,,,153,JOYEL MURMU,209,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,THAKUR TUDU,44,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,PRODIP BASKEY,5,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,KISKU,7,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,NIRMAL KISKU,3,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,BABURAM BISWANATH,7,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,MARDI,0,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153,NUMAL PROVATH KISKU,0,510.0,0.0,13.0,523.0,43_Form20.pdf
43,,,153(A),JOYEL MURMU,263,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),THAKUR TUDU,36,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),PRODIP BASKEY,8,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),KISKU,1,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),NIRMAL KISKU,0,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),BABURAM BISWANATH,8,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),MARDI,0,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,153(A),NUMAL PROVATH KISKU,0,540.0,0.0,6.0,546.0,43_Form20.pdf
43,,,154,JOYEL MURMU,285,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,THAKUR TUDU,11,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,PRODIP BASKEY,10,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,KISKU,4,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,NIRMAL KISKU,1,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,BABURAM BISWANATH,10,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,MARDI,0,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,154,NUMAL PROVATH KISKU,0,416.0,0.0,11.0,427.0,43_Form20.pdf
43,,,155,JOYEL MURMU,296,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,THAKUR TUDU,9,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,PRODIP BASKEY,7,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,KISKU,0,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,NIRMAL KISKU,0,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,BABURAM BISWANATH,7,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,MARDI,0,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155,NUMAL PROVATH KISKU,0,677.0,0.0,0.0,677.0,43_Form20.pdf
43,,,155(A),JOYEL MURMU,243,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),THAKUR TUDU,123,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),PRODIP BASKEY,1,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),KISKU,0,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),NIRMAL KISKU,0,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),BABURAM BISWANATH,1,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),MARDI,0,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,155(A),NUMAL PROVATH KISKU,0,543.0,0.0,0.0,543.0,43_Form20.pdf
43,,,156,JOYEL MURMU,388,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,THAKUR TUDU,3,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,PRODIP BASKEY,4,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,KISKU,0,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,NIRMAL KISKU,0,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,BABURAM BISWANATH,4,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,MARDI,0,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,156,NUMAL PROVATH KISKU,0,393.0,0.0,5.0,398.0,43_Form20.pdf
43,,,157,JOYEL MURMU,360,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,THAKUR TUDU,101,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,PRODIP BASKEY,3,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,KISKU,1,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,NIRMAL KISKU,0,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,BABURAM BISWANATH,1,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,MARDI,0,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157,NUMAL PROVATH KISKU,0,376.0,0.0,1.0,377.0,43_Form20.pdf
43,,,157(A),JOYEL MURMU,332,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),THAKUR TUDU,110,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),PRODIP BASKEY,2,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),KISKU,0,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),NIRMAL KISKU,0,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),BABURAM BISWANATH,2,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),MARDI,0,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,157(A),NUMAL PROVATH KISKU,0,507.0,0.0,0.0,507.0,43_Form20.pdf
43,,,158,JOYEL MURMU,429,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,THAKUR TUDU,50,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,PRODIP BASKEY,2,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,KISKU,0,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,NIRMAL KISKU,0,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,BABURAM BISWANATH,2,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,MARDI,0,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158,NUMAL PROVATH KISKU,0,485.0,0.0,3.0,488.0,43_Form20.pdf
43,,,158(A),JOYEL MURMU,278,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),THAKUR TUDU,68,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),PRODIP BASKEY,5,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),KISKU,0,412.0,0.0,6.0,418.0,43_Form20.pdf
